city,x,y,terrain
271,79,183,1.3864286178265937
272,485,129,1.330990478000008
273,300,333,1.3447950320042603
274,51,206,1.4859896365464098
275,253,499,1.706521074276952
276,225,415,1.1530375991609243
277,438,180,1.7750211747099893
278,439,29,0.749390239649149
279,65,87,0.9876687984161054
280,319,65,1.9713351724248147
281,76,162,1.1173417331802038
282,83,198,0.558116433757229
283,251,49,0.9393604652098508
284,449,251,1.1789212274961378
285,286,267,1.655351417686741
286,25,456,0.9118245137766156
287,190,274,1.410190955100629
288,263,160,0.6786184745013226
289,350,445,1.631236406803336
290,300,134,1.1310822310583248
291,153,152,1.6755978065922779
292,157,22,1.6710678589112942
293,218,267,0.9208211510802542
294,195,12,1.3487442218565742
295,4,260,1.750855524242852
296,356,271,1.3985514592956498
297,371,406,1.5963250053540696
298,301,252,0.8758766834945957
299,415,433,0.9403517419308474
300,453,250,1.415558626324236
301,243,366,1.9506087549901079
302,16,359,1.8409806672088629
303,180,324,1.999195263442501
304,93,115,1.5566320040579589
305,50,116,1.120049776314365
306,355,304,1.4905094192791501
307,187,326,0.5348485491154803
308,163,423,1.6006438973418284
309,273,223,0.7481353130272919
310,423,228,1.5812880008588936
311,13,390,0.8622331614415777
312,262,350,0.5282275827511197
313,106,181,1.6302197689485127
314,32,289,1.8088967030270526
315,165,154,0.6633276639390608
316,120,324,1.5137405264641017
317,51,300,0.572833911928337
318,183,116,1.482324402859973
319,190,356,0.8268955603292438
320,144,87,0.5631787946144731
321,321,282,0.9856598158192793
322,181,145,1.8199458079145818
323,119,147,1.5317415694609862
324,239,295,1.8060240346465062
325,266,103,0.5897713072192444
326,419,28,1.3160163339584368
327,118,474,0.5754398373379737
328,224,260,0.8846053593014046
329,352,343,0.8489153596065178
330,444,489,0.7584118166557716
331,344,326,0.7854106163120977
332,242,357,0.6005077996314667
333,357,222,1.8943747908668036
334,271,419,1.087914791781671
335,246,259,0.8192291258301162
336,144,479,0.7116486965571329
337,473,215,1.0433042967281057
338,365,316,0.9194470798054764
339,316,392,1.0597405033834817
340,442,452,0.6292799649331546
341,311,261,1.2864519474909997
342,373,110,1.1006865472419838
343,140,468,1.4539836301743676
344,398,298,0.5833352380826367
345,318,94,1.7506406083690345
346,278,321,1.314649474274076
347,205,160,1.0906715403907494
348,195,500,0.629870130566496
349,406,53,1.319843248614324
350,426,275,1.4804015378063717
351,476,139,1.1839737159062298
352,2,262,1.7774909674434458
353,328,397,1.8348844109731703
354,351,339,1.7630343381125175
355,178,367,1.8631532743841208
356,250,338,1.5695041279431248
357,402,71,1.663129486906133
358,222,296,0.5482522039428803
359,21,37,1.331128607272066
360,94,215,1.0816198654916207
361,146,467,1.3983578570097572
362,415,36,1.5331567501243282
363,82,360,1.380764547232964
364,483,191,0.6651110221537315
365,132,453,1.5420347827257759
366,285,124,1.013018252183723
367,35,464,1.5865411766477637
368,123,53,1.0508690138776524
369,388,225,0.6381523088299637
370,318,29,1.5037386176678813
371,140,232,1.9931934028067675
372,217,109,1.3249862833202564
373,422,327,0.537395342561799
374,14,292,1.1879176978724173
375,397,389,1.2074836543910805
376,461,160,1.3979499723825808
377,335,79,1.848782234580365
378,27,79,1.3836743592222733
379,96,30,1.9890320464802964
380,155,231,0.7381004821064026
381,27,482,0.9309433563639485
382,269,244,1.4061885403548793
383,25,70,1.73298571686072
384,387,235,1.826235870843583
385,44,443,1.7837990689104661
386,39,60,1.2055137277824008
387,83,195,1.5021028069204112
388,474,422,1.4720414317366401
389,438,361,1.7695803213921193
390,290,457,0.9398081056254435
391,131,371,1.738217285477473
392,193,252,1.7517794699798217
393,81,71,0.9221070911671779
394,136,313,1.865952780008461
395,2,320,0.606825734683637
396,474,309,1.855644513485589
397,62,301,1.3940271393000572
398,258,19,1.9847102745917329
399,170,40,1.7574881438066272
400,133,309,1.117416817373029
401,265,108,1.4904573356385393
402,393,426,1.3201815206887302
403,238,29,1.2842972751286839
404,341,482,1.8478706423529765
405,286,387,1.213644700461887
406,296,115,1.3605334643071223
407,108,113,1.6996557057475377
408,289,93,1.612490147399349
409,227,351,0.7838772107447636
410,13,180,1.268763317029283
411,33,106,1.5855617354981852
412,253,301,1.8938078770697364
413,330,115,1.3226710904954804
414,254,150,1.3722525853249143
415,452,48,1.2645547225990792
416,54,202,1.3978469662433135
417,153,106,0.710171379175492
418,436,362,0.6738299849199868
419,355,62,0.5117634520516452
420,402,339,1.748094778934973
421,144,225,0.6631161382563973
422,296,370,1.8683338192844285
423,432,497,0.7208836250346644
424,228,62,0.6912639942609097
425,64,296,0.6436444853184788
426,275,96,0.6874822889482262
427,390,340,0.8065612132723708
428,356,222,0.9779857796734606
429,387,199,0.9177136311323285
430,161,144,1.5993407513013946
431,419,380,1.979941266751816
432,145,470,1.8965555715552782
433,409,235,0.9280350331824082
434,445,349,0.6898835221948711
435,356,198,0.5877240148825932
436,107,476,0.6272635754459346
437,485,421,1.6570905295214837
438,147,364,1.9856919696769628
439,463,97,1.837873269741596
440,163,352,0.8516370718640642
441,127,82,0.809646778807732
442,213,337,1.8152725497892506
443,341,338,1.8045134730213561
444,154,397,0.7905848875825702
445,41,79,1.1897476484027287
446,145,450,1.9931003621729362
447,433,260,1.6719840596964568
448,159,193,1.9693840247803225
449,14,117,1.64849703037786
450,164,374,1.9697687511973248
451,213,231,0.7222655114999339
452,466,172,0.9565871384827287
453,211,26,1.9440626433666757
454,93,347,1.4387200139978256
455,300,115,1.0017808973729743
456,38,373,1.7278580363646343
457,110,331,1.2730904522519892
458,87,470,1.3865166230720143
459,347,478,1.826756514752857
460,218,70,1.2417896281346863
461,458,54,1.2443080642734752
462,410,135,1.3673297345044715
463,455,171,0.9680186051783852
464,88,425,1.4119780387328593
465,455,159,0.6938416368169791
466,370,439,1.9557772145490193
467,75,461,1.6589718563042437
468,455,181,1.9560411015558967
469,161,228,1.0507038174401504
470,350,159,1.7138308063389918
471,147,205,0.926999348497891
472,28,90,1.3145595072025382
473,433,1,1.4512171954718234
474,442,89,0.5779854804116749
475,315,203,1.8928318290036683
476,401,358,1.354017625886941
477,37,233,0.5641802570932185
478,326,25,0.9161801779058463
479,34,90,1.7659772108215084
480,226,31,1.0454951980649487
481,211,392,1.943333485017337
482,453,226,0.9358836912112407
483,314,396,1.2423647059013434
484,406,324,1.1281092318239343
485,201,497,0.8239305401206091
486,443,277,0.528033473076885
487,271,52,1.4371412107951804
488,32,16,1.7270665347130185
489,479,411,0.7281694252937256
490,68,237,1.9619190938274267
491,249,191,0.9835185761226883
492,467,334,0.6997155194671261
493,28,244,1.919577122827175
494,55,417,1.3901833957907437
495,127,260,1.6117328061986986
496,182,441,1.1264335919255235
497,236,344,0.5927467662769283
498,121,56,1.5979225094978198
499,193,475,1.3719402049939862
500,215,496,0.9809443546884427
